         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          33	     7.04724	    -6.80825	  1.0000e-09	  1.2330e-08	  4.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -7.3718	    -28.6768	     -6.2440	
           4	       react	           1	         -99	           0	          34	     7.05884	    -6.81985	  1.0000e-09	  1.5330e-08	  5.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -7.1663	    -27.9726	     -5.9508	
           4	       react	           1	         -99	           0	          35	     7.07037	    -6.83138	  1.0000e-09	  1.8330e-08	  6.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.9950	    -27.3878	     -5.7087	
           4	       react	           1	         -99	           0	          36	     7.08182	    -6.84283	  1.0000e-09	  2.1330e-08	  7.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.8474	    -26.8861	     -5.5021	
           4	       react	           1	         -99	           0	          37	     7.09319	     -6.8542	  1.0000e-09	  2.4330e-08	  8.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.7173	    -26.4457	     -5.3219	
           4	       react	           1	         -99	           0	          38	     7.10447	    -6.86549	  1.0000e-09	  2.7330e-08	  9.1100e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.6008	    -26.0526	     -5.1618	
           4	       react	           1	         -99	           0	          39	     7.11565	    -6.87667	  1.0000e-09	  3.0330e-08	  1.0110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.4950	    -25.6970	     -5.0178	
           4	       react	           1	         -99	           0	          40	     7.12674	    -6.88776	  1.0000e-09	  3.3330e-08	  1.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -6.3980	    -25.3719	     -4.8868	
           4	       react	           1	         -99	           0	          41	     7.23139	    -6.99243	  1.0000e-08	  6.3330e-08	  2.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -5.7016	    -23.0740	     -3.9816	
           4	       react	           1	         -99	           0	          42	     7.32381	    -7.08487	  1.0000e-08	  9.3330e-08	  3.1110e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -5.2480	    -21.6121	     -3.4269	
