         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	         100	     10.7651	    -11.5165	  1.0000e-03	  2.2240e-02	  1.9245e-10	  1.1111e-02	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -19.5215	    -10.5785	
           4	       react	           1	         -99	           0	         101	      10.774	    -11.6643	  1.0000e-02	  4.2287e-02	  1.2330e-10	  2.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -20.0669	    -11.1239	
           4	       react	           1	         -99	           0	         102	     10.7783	    -11.7531	  1.0000e-02	  6.2362e-02	  9.5430e-11	  3.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.3963	    -11.4533	
           4	       react	           1	         -99	           0	         103	     10.7812	    -11.8169	  1.0000e-02	  8.2467e-02	  7.9907e-11	  4.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.6331	    -11.6901	
           4	       react	           1	         -99	           0	         104	     10.7835	     -11.867	  1.0000e-02	  1.0260e-01	  6.9817e-11	  5.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.8183	    -11.8753	
           4	       react	           1	         -99	           0	         105	     10.7853	    -11.9082	  1.0000e-02	  1.2276e-01	  6.2628e-11	  6.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -20.9704	    -12.0274	
           4	       react	           1	         -99	           0	         106	     10.7869	    -11.9433	  1.0000e-02	  1.4295e-01	  5.7182e-11	  7.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -21.0996	    -12.1566	
           4	       react	           1	         -99	           0	         107	     10.7884	    -11.9739	  1.0000e-02	  1.6318e-01	  5.2873e-11	  8.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -21.2120	    -12.2690	
           4	       react	           1	         -99	           0	         108	     10.7897	    -12.0011	  1.0000e-02	  1.8343e-01	  4.9350e-11	  9.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -21.3114	    -12.3684	
           4	       react	           1	         -99	           0	         109	     10.7909	    -12.0255	  1.0000e-02	  2.0371e-01	  4.6395e-11	  1.0111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	     -0.0000	    -21.4007	    -12.4577	
           4	       react	           1	         -99	           0	         110	      10.792	    -12.0478	  1.0000e-02	  2.2402e-01	  4.3866e-11	  1.1111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -21.4817	    -12.5387	
