         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           2	       react	           1	         -99	           0	         101	     2.10709	     2.33294	  1.0000e-02	  1.5348e-14	  2.1119e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1111e-02	  1.0000e-02	    -13.9199	    -36.7829	      0.0000	
           2	       react	           1	         -99	           0	         102	     1.96059	     2.50662	  1.0000e-02	  1.3434e-14	  3.1128e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1111e-02	  1.0000e-02	    -14.1427	    -37.2284	      0.0000	
           2	       react	           1	         -99	           0	         103	     1.85644	     2.62922	  1.0000e-02	  1.2206e-14	  4.1141e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1111e-02	  1.0000e-02	    -14.3009	    -37.5448	      0.0000	
           2	       react	           1	         -99	           0	         104	     1.77552	     2.72397	  1.0000e-02	  1.1327e-14	  5.1158e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.1111e-02	  1.0000e-02	    -14.4235	    -37.7900	      0.0000	
           2	       react	           1	         -99	           0	         105	      1.7093	     2.80121	  1.0000e-02	  1.0656e-14	  6.1178e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1111e-02	  1.0000e-02	    -14.5235	    -37.9900	      0.0000	
           2	       react	           1	         -99	           0	         106	     1.65322	     2.86642	  1.0000e-02	  1.0121e-14	  7.1202e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.1111e-02	  1.0000e-02	    -14.6080	    -38.1589	      0.0000	
           2	       react	           1	         -99	           0	         107	     1.60454	     2.92287	  1.0000e-02	  9.6800e-15	  8.1229e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.1111e-02	  1.0000e-02	    -14.6810	    -38.3051	      0.0000	
           2	       react	           1	         -99	           0	         108	     1.56152	     2.97264	  1.0000e-02	  9.3083e-15	  9.1261e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.1111e-02	  1.0000e-02	    -14.7455	    -38.4339	      0.0000	
           2	       react	           1	         -99	           0	         109	     1.52296	     3.01717	  1.0000e-02	  8.9890e-15	  1.0130e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0111e-01	  1.0000e-02	    -14.8030	    -38.5490	      0.0000	
           2	       react	           1	         -99	           0	         110	     1.48801	     3.05746	  1.0000e-02	  8.7106e-15	  1.1133e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1111e-01	  1.0000e-02	    -14.8551	    -38.6531	      0.0000	
           3	      i_soln	           1	         -99	         -99	         -99	       6.999	       -6.76	         -99	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	   -999.9990	   -999.9990	
